neighbourhood_cleansed,room_type,accommodates,bedrooms,beds,bathrooms,minimum_nights,maximum_nights,total_reviews_historicas,total_clicks_acumulados,price
niño jesús,0,1.2090359610836,0.534880343467645,1.1011467639991472,1.0223571970034204,-0.3015019543862225,-0.3362150483793528,4.442651256490317,0,5.375278407684165
este,0,1.2090359610836,0.534880343467645,1.1011467639991472,-0.4462663485364962,-0.3015019543862225,-1.1371224844840964,3.332204510175204,0,5.616771097666572
triana casco antiguo,0,1.2090359610836,0.534880343467645,0.4865741251616424,1.0223571970034204,-0.1819724833996005,1.5659401123694134,5.666426688112432,0,5.062595033026967
rios rosas,0,1.2090359610836,1.5510192388155146,0.4865741251616424,1.0223571970034204,1.4914401104131076,-0.3362150483793528,1.0986122886681098,0,4.948759890378168
centro,0,1.2090359610836,0.534880343467645,0.4865741251616424,1.0223571970034204,-0.3015019543862225,-1.0995799484166866,3.1354942159291497,0,5.075173815233827
numancia,0,1.2090359610836,0.534880343467645,-0.12799851367586254,-0.4462663485364962,-0.1819724833996005,-0.3362150483793528,1.6094379124341003,0,5.075173815233827
cruz de humilladero,0,1.2090359610836,2.5671581341633845,1.1011467639991472,1.0223571970034204,-0.1819724833996005,-0.3362150483793528,3.295836866004329,0,4.0943445622221
argüelles,0,1.2090359610836,1.5510192388155146,0.4865741251616424,1.0223571970034204,-0.3015019543862225,-0.3362150483793528,5.60947179518496,0,5.472270673671475
centro,0,1.2090359610836,1.5510192388155146,1.1011467639991472,1.0223571970034204,-0.3015019543862225,1.5659401123694134,4.852030263919617,0,5.062595033026967
nueva españa,0,1.2090359610836,1.5510192388155146,1.7157194028366523,1.7566689697733788,-0.3015019543862225,1.5659401123694134,1.6094379124341003,0,5.3706380281276624
arapiles,0,1.2090359610836,-0.48125855188022465,0.4865741251616424,-0.4462663485364962,-0.3015019543862225,1.5659401123694134,2.995732273553991,0,4.812184355372417
centro,0,1.2090359610836,0.534880343467645,1.1011467639991472,1.0223571970034204,-0.3015019543862225,-0.3362150483793528,1.6094379124341003,0,4.836281906951478
bellavista,0,1.2090359610836,0.534880343467645,1.1011467639991472,-0.4462663485364962,-0.3015019543862225,-1.1371224844840964,1.9459101490553132,0,5.087596335232384
embajadores,0,1.2090359610836,0.534880343467645,-0.12799851367586254,-0.4462663485364962,-0.2417372188929115,1.5659401123694134,5.225746673713202,0,4.983606621708336
palos de moguer,0,1.2090359610836,1.5510192388155146,1.1011467639991472,-0.4462663485364962,-0.2417372188929115,-1.1746650205515063,1.791759469228055,0,5.0106352940962555
goya,0,1.2090359610836,1.5510192388155146,1.7157194028366523,1.0223571970034204,1.4914401104131076,-0.42381429920330915,0.6931471805599453,0,5.262690188904886
embajadores,0,1.2090359610836,1.5510192388155146,0.4865741251616424,-0.4462663485364962,-0.3015019543862225,1.5659401123694134,5.313205979041787,0,5.568344503761097
cruz de humilladero,0,1.2090359610836,1.5510192388155146,1.1011467639991472,1.0223571970034204,-0.3015019543862225,-0.3362150483793528,1.791759469228055,0,5.288267030694535
san gil,0,1.2090359610836,1.5510192388155146,2.330292041674157,1.0223571970034204,-0.3015019543862225,-0.3362150483793528,3.091042453358316,0,5.521460917862246
berruguete,0,1.2090359610836,-0.48125855188022465,0.4865741251616424,-0.4462663485364962,-0.3015019543862225,-0.3362150483793528,0.0,0,4.859812404361672
teatinos-universidad,0,1.2090359610836,1.5510192388155146,1.1011467639991472,1.0223571970034204,-0.3015019543862225,1.5659401123694134,4.23410650459726,0,5.4510384535657
embajadores,0,1.2090359610836,1.5510192388155146,1.1011467639991472,0.2880454242334622,10.994033053849558,1.5659401123694134,2.1972245773362196,0,4.442651256490317
guindalera,0,1.2090359610836,1.5510192388155146,0.4865741251616424,1.0223571970034204,-0.2417372188929115,-0.3362150483793528,5.099866427824199,0,5.384495062789089
centro,0,1.2090359610836,0.534880343467645,1.1011467639991472,1.0223571970034204,-0.3015019543862225,-0.3362150483793528,2.4849066497880004,0,5.476463551931511
"encarnación, regina",0,1.2090359610836,0.534880343467645,0.4865741251616424,1.0223571970034204,-0.2417372188929115,-0.3362150483793528,4.110873864173311,0,4.844187086458591
san lorenzo,0,1.2090359610836,0.534880343467645,0.4865741251616424,1.0223571970034204,-0.3015019543862225,-0.3362150483793528,2.4849066497880004,0,5.135798437050262
"encarnación, regina",0,1.2090359610836,-1.4973974472280942,2.330292041674157,-0.4462663485364962,-0.3015019543862225,1.5659401123694134,6.363028103540465,0,4.382026634673881
universidad,0,1.2090359610836,0.534880343467645,0.4865741251616424,-0.4462663485364962,-0.3015019543862225,1.5659401123694134,4.007333185232471,0,5.2832037287379885
justicia,0,1.2090359610836,0.534880343467645,0.4865741251616424,1.0223571970034204,-0.3015019543862225,1.5659401123694134,3.1354942159291497,0,5.902633333401366
centro,0,1.2090359610836,0.534880343467645,0.4865741251616424,-0.4462663485364962,-0.3015019543862225,-0.3362150483793528,3.58351893845611,0,5.135798437050262
trafalgar,0,1.2090359610836,1.5510192388155146,0.4865741251616424,1.0223571970034204,-0.1819724833996005,-1.0244948762818669,4.060443010546419,0,5.318119993844216
palacio,0,1.2090359610836,1.5510192388155146,1.1011467639991472,1.0223571970034204,-0.12220774790628951,1.5659401123694134,5.4638318050256105,0,5.5909869805108565
cármenes,0,1.2090359610836,0.534880343467645,-0.12799851367586254,-0.4462663485364962,-0.3015019543862225,-0.3362150483793528,3.295836866004329,0,4.418840607796598
valdeacederas,0,1.2090359610836,-0.48125855188022465,0.4865741251616424,-0.4462663485364962,-0.3015019543862225,-0.3362150483793528,1.6094379124341003,0,4.897839799950911
ciudad jardín,0,1.2090359610836,0.534880343467645,0.4865741251616424,1.0223571970034204,-0.3015019543862225,-1.1746650205515063,4.890349128221754,0,4.709530201312334
centro,0,1.2090359610836,1.5510192388155146,0.4865741251616424,1.0223571970034204,-0.3015019543862225,-1.0995799484166866,3.7612001156935624,0,5.278114659230517
museo,0,1.2090359610836,0.534880343467645,0.4865741251616424,1.0223571970034204,-0.2417372188929115,0.5773199959276204,1.6094379124341003,0,5.768320995793772
cortes,0,1.2090359610836,1.5510192388155146,1.1011467639991472,2.4909807425433375,1.4914401104131076,-0.42381429920330915,0.6931471805599453,0,5.25227342804663
trafalgar,0,1.2090359610836,1.5510192388155146,1.1011467639991472,1.0223571970034204,1.4914401104131076,-0.42381429920330915,0.6931471805599453,0,5.365976015021851
carretera de cadiz,0,1.2090359610836,1.5510192388155146,1.7157194028366523,1.0223571970034204,-0.3015019543862225,1.5659401123694134,2.1972245773362196,0,5.117993812416755
recoletos,0,1.2090359610836,1.5510192388155146,1.1011467639991472,3.2252925153132956,-0.1819724833996005,-0.3362150483793528,2.302585092994046,0,6.226536669287466
palacio,0,1.2090359610836,1.5510192388155146,0.4865741251616424,1.0223571970034204,-0.3015019543862225,1.5659401123694134,6.131226489483141,0,5.488937726156687
triana casco antiguo,2,1.2090359610836,0.534880343467645,1.1011467639991472,-0.4462663485364962,-0.1819724833996005,1.5659401123694134,1.791759469228055,0,5.093750200806762
los remedios,0,1.2090359610836,1.5510192388155146,1.7157194028366523,1.0223571970034204,-0.3015019543862225,-0.3362150483793528,0.6931471805599453,0,5.4638318050256105
justicia,0,1.2090359610836,1.5510192388155146,1.1011467639991472,1.0223571970034204,1.5512048459064187,-0.41380295625199986,0.6931471805599453,0,4.941642422609304
centro,0,1.2090359610836,0.534880343467645,-0.7425711525133675,-0.4462663485364962,-0.3015019543862225,-0.3362150483793528,0.0,0,5.187385805840755
universidad,0,1.2090359610836,1.5510192388155146,1.1011467639991472,1.7566689697733788,-0.1819724833996005,-1.0244948762818669,2.70805020110221,0,5.5909869805108565
la calzada,0,1.2090359610836,1.5510192388155146,1.7157194028366523,1.0223571970034204,-0.3015019543862225,-0.3362150483793528,2.302585092994046,0,5.159055299214529
alfalfa,0,1.2090359610836,1.5510192388155146,2.330292041674157,1.7566689697733788,-0.3015019543862225,-0.3362150483793528,3.6109179126442243,0,5.455321115357702
carretera de cadiz,0,1.2090359610836,1.5510192388155146,1.1011467639991472,-0.4462663485364962,-0.3015019543862225,-1.179670692027161,1.6094379124341003,0,4.867534450455582
arenal,0,1.2090359610836,1.5510192388155146,0.4865741251616424,1.0223571970034204,-0.2417372188929115,-1.0995799484166866,6.408528791059498,0,5.497168225293202
este,0,1.2090359610836,1.5510192388155146,1.7157194028366523,1.0223571970034204,-0.1819724833996005,1.5659401123694134,4.897839799950911,0,5.3612921657094255
centro,0,1.2090359610836,1.5510192388155146,1.1011467639991472,1.0223571970034204,-0.1819724833996005,-0.3362150483793528,4.219507705176107,0,4.77912349311153
san diego,0,1.2090359610836,-0.48125855188022465,1.7157194028366523,-0.4462663485364962,-0.2417372188929115,-0.3362150483793528,1.6094379124341003,0,4.248495242049359
centro,0,1.2090359610836,0.534880343467645,1.1011467639991472,1.0223571970034204,-0.3015019543862225,1.5659401123694134,5.198497031265826,0,5.176149732573829
embajadores,0,1.2090359610836,0.534880343467645,1.1011467639991472,-0.4462663485364962,-0.2417372188929115,-1.1746650205515063,5.204006687076795,0,4.6443908991413725
centro,0,1.2090359610836,1.5510192388155146,1.7157194028366523,1.0223571970034204,-0.3015019543862225,-0.3362150483793528,2.0794415416798357,0,5.147494476813453
este,0,1.2090359610836,1.5510192388155146,1.7157194028366523,1.0223571970034204,-0.3015019543862225,-0.3362150483793528,1.0986122886681098,0,5.659482215759621
carretera de cadiz,0,1.2090359610836,1.5510192388155146,1.1011467639991472,1.0223571970034204,-0.2417372188929115,-1.1746650205515063,4.276666119016055,0,5.030437921392435
santa cruz,0,1.2090359610836,1.5510192388155146,2.330292041674157,1.0223571970034204,-0.3015019543862225,1.5659401123694134,4.394449154672439,0,5.6131281063880705
san lorenzo,0,1.2090359610836,0.534880343467645,0.4865741251616424,1.0223571970034204,-0.2417372188929115,0.5022349237928008,2.995732273553991,0,5.075173815233827
el viso,0,1.2090359610836,0.534880343467645,0.4865741251616424,-1.1805781213064546,-0.3015019543862225,-0.3362150483793528,0.6931471805599453,0,6.214608098422191
nueva españa,0,1.2090359610836,-0.48125855188022465,-0.7425711525133675,-0.4462663485364962,-0.3015019543862225,1.5659401123694134,3.5553480614894135,0,4.948759890378168
justicia,0,1.2090359610836,1.5510192388155146,0.4865741251616424,1.0223571970034204,-0.1819724833996005,-0.3362150483793528,3.2188758248682006,0,6.0473721790462776
feria,0,1.2090359610836,0.534880343467645,1.1011467639991472,-0.4462663485364962,-0.2417372188929115,-0.3362150483793528,2.3978952727983707,0,4.812184355372417
centro,0,1.2090359610836,0.534880343467645,0.4865741251616424,1.0223571970034204,-0.1819724833996005,0.5773199959276204,5.209486152841421,0,5.214935757608986
embajadores,0,1.2090359610836,0.534880343467645,0.4865741251616424,-0.4462663485364962,-0.1819724833996005,0.5773199959276204,3.58351893845611,0,5.3471075307174685
centro,0,1.2090359610836,0.534880343467645,0.4865741251616424,1.0223571970034204,-0.3015019543862225,1.5659401123694134,1.3862943611198906,0,5.365976015021851
justicia,0,1.2090359610836,0.534880343467645,0.4865741251616424,1.0223571970034204,-0.3015019543862225,1.5659401123694134,1.791759469228055,0,4.962844630259907
santa cruz,0,1.2090359610836,-0.48125855188022465,1.7157194028366523,1.0223571970034204,-0.2417372188929115,1.5659401123694134,1.9459101490553132,0,5.236441962829949
centro,0,1.2090359610836,0.534880343467645,-0.12799851367586254,1.0223571970034204,-0.3015019543862225,-0.3362150483793528,0.0,0,5.420534999272286
este,0,1.2090359610836,1.5510192388155146,1.1011467639991472,1.0223571970034204,-0.12220774790628951,-0.3362150483793528,0.0,0,5.3706380281276624
"encarnación, regina",0,1.2090359610836,1.5510192388155146,1.7157194028366523,1.7566689697733788,-0.12220774790628951,-0.3362150483793528,2.9444389791664403,0,5.429345628954441
bellas vistas,0,1.2090359610836,0.534880343467645,0.4865741251616424,-0.4462663485364962,-0.3015019543862225,1.5659401123694134,0.6931471805599453,0,4.276666119016055
centro,2,1.2090359610836,1.5510192388155146,0.4865741251616424,1.0223571970034204,-0.3015019543862225,-0.3362150483793528,1.3862943611198906,0,5.204006687076795
universidad,0,1.2090359610836,1.5510192388155146,0.4865741251616424,1.0223571970034204,-0.3015019543862225,1.5659401123694134,4.59511985013459,0,5.6131281063880705
moscardó,0,1.2090359610836,-1.4973974472280942,0.4865741251616424,-0.4462663485364962,-0.2417372188929115,-1.0269977120196943,4.624972813284271,0,4.74493212836325
embajadores,0,1.2090359610836,0.534880343467645,0.4865741251616424,-0.4462663485364962,-0.3015019543862225,1.5659401123694134,2.9444389791664403,0,4.976733742420574
centro,0,1.2090359610836,0.534880343467645,1.1011467639991472,1.7566689697733788,-0.3015019543862225,-1.0995799484166866,4.844187086458591,0,5.4510384535657
centro,0,1.2090359610836,1.5510192388155146,0.4865741251616424,1.0223571970034204,-0.3015019543862225,-0.3362150483793528,4.890349128221754,0,4.875197323201151
"encarnación, regina",0,1.2090359610836,1.5510192388155146,1.7157194028366523,1.0223571970034204,-0.2417372188929115,1.5659401123694134,4.804021044733257,0,5.7745515455444085
cortes,0,1.2090359610836,0.534880343467645,0.4865741251616424,-0.4462663485364962,-0.3015019543862225,-1.172162184813679,3.5553480614894135,0,5.075173815233827
embajadores,0,1.2090359610836,1.5510192388155146,0.4865741251616424,1.0223571970034204,-0.3015019543862225,-0.3362150483793528,4.204692619390966,0,5.10594547390058
comillas,0,1.2090359610836,0.534880343467645,1.1011467639991472,1.0223571970034204,-0.3015019543862225,1.5659401123694134,4.454347296253507,0,5.220355825078324
triana casco antiguo,0,1.2090359610836,0.534880343467645,1.7157194028366523,1.0223571970034204,-0.2417372188929115,-1.0244948762818669,4.51085950651685,0,5.0689042022202315
centro,0,1.2090359610836,1.5510192388155146,1.1011467639991472,1.0223571970034204,-0.3015019543862225,1.5659401123694134,3.7376696182833684,0,5.575949103146316
san bernardo,0,1.2090359610836,0.534880343467645,0.4865741251616424,-0.4462663485364962,-0.2417372188929115,-0.7491829451208613,3.7376696182833684,0,4.983606621708336
quintana,0,1.2090359610836,0.534880343467645,1.1011467639991472,-0.4462663485364962,-0.3015019543862225,-0.3362150483793528,4.406719247264253,0,4.897839799950911
cortes,0,1.2090359610836,0.534880343467645,0.4865741251616424,-0.4462663485364962,-0.3015019543862225,-0.3362150483793528,0.0,0,4.955827057601261
centro,0,1.2090359610836,1.5510192388155146,1.1011467639991472,1.0223571970034204,-0.3015019543862225,1.5659401123694134,5.147494476813453,0,5.159055299214529
arenal,0,1.2090359610836,0.534880343467645,0.4865741251616424,-0.4462663485364962,-0.2417372188929115,-0.3362150483793528,4.890349128221754,0,5.214935757608986
recoletos,0,1.2090359610836,1.5510192388155146,0.4865741251616424,1.0223571970034204,1.4914401104131076,-0.42381429920330915,1.3862943611198906,0,5.375278407684165
ciudad jardin,0,1.2090359610836,1.5510192388155146,0.4865741251616424,1.0223571970034204,-0.1819724833996005,-1.172162184813679,1.3862943611198906,0,4.477336814478207
centro,0,1.2090359610836,1.5510192388155146,-1.3571437913508724,1.0223571970034204,-0.1819724833996005,-1.0995799484166866,4.2626798770413155,0,4.976733742420574
"cruz roja, capuchinos",0,1.2090359610836,0.534880343467645,1.1011467639991472,-0.4462663485364962,-0.2417372188929115,-1.2322302425215348,3.044522437723423,0,5.043425116919247
centro,0,1.2090359610836,0.534880343467645,1.1011467639991472,-0.4462663485364962,-0.3015019543862225,-0.3362150483793528,1.9459101490553132,0,4.709530201312334
guindalera,0,1.2090359610836,0.534880343467645,1.1011467639991472,1.0223571970034204,-0.3015019543862225,1.5659401123694134,4.90527477843843,0,5.135798437050262
pradolongo,0,1.2090359610836,0.534880343467645,0.4865741251616424,1.0223571970034204,-0.1819724833996005,-0.3362150483793528,2.4849066497880004,0,4.6913478822291435
sol,0,1.2090359610836,0.534880343467645,1.7157194028366523,1.0223571970034204,-0.3015019543862225,1.5659401123694134,5.780743515792329,0,6.07073772800249
los remedios,0,1.2090359610836,0.534880343467645,0.4865741251616424,0.2880454242334622,-0.3015019543862225,-0.3362150483793528,1.9459101490553132,0,5.049856007249537
universidad,0,1.2090359610836,1.5510192388155146,0.4865741251616424,2.4909807425433375,0.5352043425201316,-0.3362150483793528,2.302585092994046,0,5.908082938168931
buenavista,0,1.2090359610836,0.534880343467645,1.7157194028366523,1.0223571970034204,1.0730869619599306,1.5659401123694134,4.499809670330265,0,4.356708826689592
timón,0,1.2090359610836,0.534880343467645,0.4865741251616424,1.0223571970034204,-0.3015019543862225,-0.3362150483793528,5.802118375377063,0,4.836281906951478
carretera de cadiz,0,1.2090359610836,2.5671581341633845,1.1011467639991472,-0.4462663485364962,-0.1819724833996005,-0.3362150483793528,4.356708826689592,0,4.61512051684126
santa cruz,0,1.2090359610836,1.5510192388155146,4.174009958186672,1.0223571970034204,-0.1819724833996005,1.5659401123694134,4.553876891600541,0,5.081404364984463
centro,0,1.2090359610836,0.534880343467645,0.4865741251616424,-0.4462663485364962,-0.3015019543862225,-1.0995799484166866,3.4657359027997265,0,4.465908118654584
embajadores,0,1.2090359610836,1.5510192388155146,0.4865741251616424,2.4909807425433375,-0.2417372188929115,0.5773199959276204,5.831882477283517,0,5.41610040220442
arenal,0,1.2090359610836,0.534880343467645,0.4865741251616424,1.0223571970034204,-0.2417372188929115,-1.102082784154514,4.867534450455582,0,5.159055299214529
palacio,0,1.2090359610836,1.5510192388155146,0.4865741251616424,1.7566689697733788,1.4316753749197966,-1.0244948762818669,0.0,0,5.768320995793772
este,0,1.2090359610836,0.534880343467645,1.1011467639991472,1.0223571970034204,-0.3015019543862225,-0.3362150483793528,2.8903717578961645,0,4.564348191467836
san bernardo,0,1.2090359610836,1.5510192388155146,1.1011467639991472,1.7566689697733788,-0.2417372188929115,-1.0995799484166866,3.332204510175204,0,5.241747015059643
trafalgar,0,1.2090359610836,0.534880343467645,0.4865741251616424,1.0223571970034204,-0.3015019543862225,1.5659401123694134,3.6109179126442243,0,5.3706380281276624
guindalera,0,1.2090359610836,0.534880343467645,1.1011467639991472,1.0223571970034204,-0.3015019543862225,1.5659401123694134,4.23410650459726,0,5.0689042022202315
arenal,0,1.2090359610836,1.5510192388155146,1.1011467639991472,1.0223571970034204,-0.3015019543862225,1.5659401123694134,3.332204510175204,0,5.713732805509369
cortes,0,1.2090359610836,0.534880343467645,-0.12799851367586254,-0.4462663485364962,6.810501569317787,1.5659401123694134,3.912023005428146,0,4.997212273764115
"león xiii, los naranjos",0,1.2090359610836,0.534880343467645,0.4865741251616424,1.0223571970034204,-0.2417372188929115,1.5659401123694134,4.477336814478207,0,4.499809670330265
san julián,0,1.2090359610836,0.534880343467645,-1.3571437913508724,0.2880454242334622,-0.2417372188929115,-0.3362150483793528,3.7376696182833684,0,4.804021044733257
trafalgar,0,1.2090359610836,0.534880343467645,0.4865741251616424,1.0223571970034204,-0.12220774790628951,-1.0244948762818669,2.9444389791664403,0,5.831882477283517
rios rosas,0,1.2090359610836,1.5510192388155146,1.1011467639991472,1.0223571970034204,-0.0624430124129785,-0.3362150483793528,0.6931471805599453,0,5.123963979403259
cortes,0,1.2090359610836,1.5510192388155146,2.330292041674157,2.4909807425433375,-0.2417372188929115,1.5659401123694134,5.147494476813453,0,6.186208623900494
rosas,0,1.2090359610836,1.5510192388155146,1.1011467639991472,1.0223571970034204,-0.1819724833996005,-0.7992396598774077,4.912654885736052,0,5.3230099791384085
costillares,0,1.2090359610836,0.534880343467645,1.1011467639991472,-0.4462663485364962,-0.3015019543862225,-0.3362150483793528,0.0,0,5.703782474656201
sol,0,1.2090359610836,1.5510192388155146,1.7157194028366523,1.7566689697733788,-0.1819724833996005,-1.0995799484166866,5.0369526024136295,0,5.921578419643816
embajadores,0,1.2090359610836,0.534880343467645,1.1011467639991472,1.0223571970034204,-0.3015019543862225,-0.3362150483793528,4.61512051684126,0,5.231108616854587
carretera de cadiz,0,1.2090359610836,1.5510192388155146,1.1011467639991472,1.0223571970034204,-0.3015019543862225,1.5659401123694134,2.302585092994046,0,5.159055299214529
san bartolomé,0,1.2090359610836,1.5510192388155146,1.7157194028366523,1.0223571970034204,-0.2417372188929115,-0.3362150483793528,5.568344503761097,0,5.2832037287379885
centro,0,1.2090359610836,1.5510192388155146,1.1011467639991472,1.0223571970034204,-0.1819724833996005,-1.0995799484166866,1.0986122886681098,0,5.375278407684165
nueva españa,0,1.2090359610836,1.5510192388155146,0.4865741251616424,1.7566689697733788,-0.3015019543862225,1.5659401123694134,1.0986122886681098,0,5.187385805840755
argüelles,2,1.2090359610836,2.5671581341633845,-0.12799851367586254,-0.4462663485364962,-0.2417372188929115,-0.3362150483793528,0.6931471805599453,0,4.700480365792417
barrio león,0,1.2090359610836,1.5510192388155146,1.7157194028366523,-0.4462663485364962,-0.2417372188929115,1.5659401123694134,2.70805020110221,0,4.812184355372417
valdeacederas,0,1.2090359610836,-0.48125855188022465,-0.7425711525133675,1.0223571970034204,-0.2417372188929115,1.5659401123694134,3.4657359027997265,0,5.337538079701318
timón,0,1.2090359610836,0.534880343467645,0.4865741251616424,-0.4462663485364962,-0.3015019543862225,-0.3387178841171801,3.5553480614894135,0,5.017279836814924
arenal,0,1.2090359610836,1.5510192388155146,1.1011467639991472,2.4909807425433375,-0.3015019543862225,-0.3362150483793528,4.204692619390966,0,5.53338948872752
san julián,0,1.2090359610836,0.534880343467645,1.1011467639991472,1.0223571970034204,-0.2417372188929115,-0.3362150483793528,2.70805020110221,0,5.043425116919247
chopera,0,1.2090359610836,-0.48125855188022465,0.4865741251616424,1.0223571970034204,-0.3015019543862225,-0.3362150483793528,3.4339872044851463,0,4.48863636973214
"encarnación, regina",0,1.2090359610836,1.5510192388155146,1.7157194028366523,1.7566689697733788,-0.3015019543862225,-0.3362150483793528,3.6888794541139363,0,5.676753802268282
este,0,1.2090359610836,1.5510192388155146,0.4865741251616424,-1.1805781213064546,-0.1819724833996005,-0.3362150483793528,3.713572066704308,0,5.908082938168931
sol,0,1.2090359610836,1.5510192388155146,0.4865741251616424,1.0223571970034204,-0.0624430124129785,-0.3362150483793528,2.772588722239781,0,5.54907608489522
santa cruz,0,1.2090359610836,0.534880343467645,-0.12799851367586254,1.0223571970034204,-0.2417372188929115,1.5659401123694134,5.159055299214529,0,5.598421958998375
arenal,0,1.2090359610836,1.5510192388155146,1.1011467639991472,1.0223571970034204,-0.2417372188929115,1.5659401123694134,5.60947179518496,0,5.545177444479562
centro,0,1.2090359610836,0.534880343467645,0.4865741251616424,1.0223571970034204,-0.3015019543862225,-0.3362150483793528,4.174387269895637,0,5.493061443340548
embajadores,0,1.2090359610836,0.534880343467645,-0.12799851367586254,1.0223571970034204,-0.1819724833996005,-0.3362150483793528,3.6888794541139363,0,5.752572638825633
santa cruz,0,1.2090359610836,1.5510192388155146,1.7157194028366523,2.4909807425433375,-0.3015019543862225,-0.3362150483793528,2.1972245773362196,0,5.700443573390687
embajadores,0,1.2090359610836,0.534880343467645,1.1011467639991472,1.0223571970034204,-0.3015019543862225,1.5659401123694134,5.003946305945459,0,5.135798437050262
palacio,3,1.2090359610836,-0.48125855188022465,2.330292041674157,-1.1805781213064546,-0.3015019543862225,-0.3362150483793528,5.241747015059643,0,3.4011973816621555
embajadores,0,1.2090359610836,1.5510192388155146,0.4865741251616424,0.2880454242334622,1.4316753749197966,-0.7992396598774077,0.0,0,4.6443908991413725
cruz de humilladero,0,1.2090359610836,1.5510192388155146,0.4865741251616424,1.0223571970034204,-0.1819724833996005,-0.3362150483793528,3.044522437723423,0,4.653960350157523
centro,0,1.2090359610836,0.534880343467645,-0.12799851367586254,-0.4462663485364962,-0.3015019543862225,-0.3362150483793528,0.0,0,4.962844630259907
almendrales,0,1.2090359610836,1.5510192388155146,1.1011467639991472,-0.4462663485364962,-0.12220774790628951,-0.3362150483793528,0.0,0,5.043425116919247
nueva españa,0,1.2090359610836,0.534880343467645,0.4865741251616424,1.0223571970034204,-0.3015019543862225,1.5659401123694134,3.044522437723423,0,4.919980925828125
goya,0,1.2090359610836,0.534880343467645,0.4865741251616424,1.0223571970034204,-0.0026782769196674904,-1.0244948762818669,2.9444389791664403,0,5.783825182329737
justicia,0,1.2090359610836,1.5510192388155146,1.1011467639991472,1.0223571970034204,-0.3015019543862225,-0.3362150483793528,0.6931471805599453,0,6.12029741895095
san bartolomé,0,1.2090359610836,0.534880343467645,1.1011467639991472,1.0223571970034204,-0.0624430124129785,-0.3362150483793528,4.51085950651685,0,4.7535901911063645
sol,0,1.2090359610836,0.534880343467645,0.4865741251616424,-0.4462663485364962,-0.2417372188929115,1.5659401123694134,6.154858094016418,0,4.919980925828125
triana este,0,1.2090359610836,0.534880343467645,0.4865741251616424,-1.914889894076413,-0.1819724833996005,-0.3387178841171801,1.3862943611198906,0,4.465908118654584
centro,0,1.2090359610836,0.534880343467645,1.7157194028366523,0.2880454242334622,-0.1819724833996005,-1.1746650205515063,3.367295829986474,0,4.653960350157523
zofío,0,1.2090359610836,1.5510192388155146,1.1011467639991472,1.0223571970034204,-0.3015019543862225,-0.3362150483793528,3.5263605246161616,0,4.804021044733257
santa cruz,0,1.2090359610836,1.5510192388155146,0.4865741251616424,1.0223571970034204,-0.3015019543862225,-0.3362150483793528,2.4849066497880004,0,5.703782474656201
universidad,0,1.2090359610836,1.5510192388155146,1.1011467639991472,1.0223571970034204,-0.3015019543862225,1.5659401123694134,5.220355825078324,0,5.4116460518550396
embajadores,0,1.2090359610836,1.5510192388155146,0.4865741251616424,2.4909807425433375,-0.2417372188929115,-1.0244948762818669,1.6094379124341003,0,6.028278520230698
alfalfa,0,1.2090359610836,0.534880343467645,1.1011467639991472,1.0223571970034204,-0.3015019543862225,1.5659401123694134,5.241747015059643,0,5.5909869805108565
valdezarza,0,1.2090359610836,0.534880343467645,0.4865741251616424,1.0223571970034204,-0.0624430124129785,1.5659401123694134,3.1354942159291497,0,4.8283137373023015
pueblo nuevo,0,1.2090359610836,0.534880343467645,1.1011467639991472,-0.4462663485364962,-0.2417372188929115,-1.1621508418623696,5.003946305945459,0,3.912023005428146
san lorenzo,0,1.2090359610836,0.534880343467645,1.1011467639991472,-0.4462663485364962,-0.3015019543862225,1.5659401123694134,2.5649493574615367,0,4.553876891600541
centro,0,1.2090359610836,1.5510192388155146,1.1011467639991472,-1.914889894076413,-0.3015019543862225,-0.3362150483793528,1.9459101490553132,0,5.755742213586912
san lorenzo,0,1.2090359610836,0.534880343467645,0.4865741251616424,-0.4462663485364962,-0.2417372188929115,0.001667776227335935,2.1972245773362196,0,4.804021044733257
an roque,0,1.2090359610836,1.5510192388155146,1.1011467639991472,1.0223571970034204,-0.3015019543862225,-1.0244948762818669,1.0986122886681098,0,4.844187086458591
justicia,0,1.2090359610836,0.534880343467645,0.4865741251616424,-0.4462663485364962,-0.0026782769196674904,-1.2247217353080528,3.1780538303479458,0,5.857933154483459
santa cruz,0,1.2090359610836,0.534880343467645,1.1011467639991472,1.0223571970034204,-0.3015019543862225,-0.3362150483793528,4.795790545596741,0,5.402677381872279
carretera de cadiz,0,1.2090359610836,1.5510192388155146,1.1011467639991472,-0.4462663485364962,-0.1819724833996005,-1.1746650205515063,1.0986122886681098,0,4.762173934797756
arenal,0,1.2090359610836,1.5510192388155146,0.4865741251616424,-0.4462663485364962,-0.2417372188929115,-1.212207556618916,1.3862943611198906,0,5.429345628954441
carretera de cadiz,0,1.2090359610836,1.5510192388155146,1.1011467639991472,-0.4462663485364962,-0.3015019543862225,-1.1746650205515063,4.418840607796598,0,4.867534450455582
triana este,0,1.2090359610836,1.5510192388155146,1.1011467639991472,1.0223571970034204,-0.1819724833996005,1.5659401123694134,5.135798437050262,0,5.19295685089021
santa cruz,0,1.2090359610836,0.534880343467645,1.7157194028366523,1.0223571970034204,-0.1819724833996005,-1.212207556618916,0.6931471805599453,0,5.521460917862246
